"doc_id","court_code","cause_num","adjudication_date"
54861723,2604,"755/17047/15-к","2015-09-10"
54861725,2604,"755/17248/15-к","2015-09-10"
54861752,801,"310/11439/15-к","2016-01-11"
54861753,801,"310/11444/15-к","2016-01-11"
54861759,801,"310/11449/15-к","2016-01-11"
54861763,801,"310/11452/15-к","2016-01-11"
54861855,2604,"755/15712/15-к","2015-11-17"
54861860,2604,"755/15712/15-к","2015-11-17"
54861906,2604,"755/1463/15-к","2015-01-20"
54861915,2604,"755/1709/15-к","2015-01-23"
54861918,2604,"755/1708/15-к","2015-01-23"
54861919,2604,"755/1707/15-к","2015-01-23"
54861926,2604,"755/2068/15-к","2015-01-27"
54861927,2604,"755/2048/15-к","2015-01-27"
54861928,2604,"755/2039/15-к","2015-01-28"
54861929,2604,"755/2050/15-к","2015-01-27"
54861930,2604,"755/2066/15-к","2015-01-27"
54861931,2604,"755/2057/15-к","2015-01-27"
54861932,2604,"755/2041/15-к","2015-01-28"
54861936,2604,"755/2044/15-к","2015-01-28"
54861937,2604,"755/1782/15-к","2015-01-30"
54861940,2604,"755/2316/15-к","2015-01-29"
54861942,2604,"755/2331/15-к","2015-01-30"
54861943,2604,"755/2325/15-к","2015-01-30"
54861944,2604,"755/2317/15-к","2015-01-29"
54861947,2604,"755/2327/15-к","2015-01-30"
54861959,2604,"755/2519/15-к","2015-02-02"
54861962,2604,"755/2517/15-к","2015-02-02"
54861973,2604,"755/2573/15-к","2015-02-02"
54861974,2604,"755/2576/15-к","2015-02-02"
54861975,2604,"755/2578/15-к","2015-02-02"
54861976,2604,"755/2572/15-к","2015-02-02"
54861978,2604,"755/2582/15-к","2015-02-02"
54861982,2604,"755/2648/15-к","2015-02-02"
54861983,2604,"755/2644/15-к","2015-02-02"
54861985,2604,"755/2642/15-к","2015-02-02"
54861986,2604,"755/2628/15-к","2015-02-02"
54861987,2604,"755/2528/15-к","2015-02-02"
54861988,2604,"755/2615/15-к","2015-02-02"
54861989,2604,"755/2617/15-к","2015-02-02"
54861990,2604,"755/2612/15-к","2015-02-02"
54861991,2604,"755/2647/15-к","2015-02-02"
54861992,2604,"755/2069/15-к","2015-02-02"
54861993,2604,"755/2646/15-к","2015-02-02"
54863884,1327,"459/4075/15-к","2015-12-23"
54863885,1327,"459/4086/15-к","2015-12-23"
54864127,1915,"607/5641/14-к","2014-04-18"
54864135,1915,"607/5643/14-к","2014-04-18"
54864136,1915,"607/5639/14-к","2014-04-18"
54864137,1915,"607/5649/14-к","2014-04-18"
54864140,1915,"607/5646/14-к","2014-04-18"
54864150,1915,"607/5647/14-к","2014-04-18"
54864168,1915,"607/5819/14-к","2014-04-18"
54864169,1915,"607/5818/14-к","2014-04-18"
54864170,1915,"607/5828/14-к","2014-04-18"
54864172,1915,"607/5975/14-к","2014-04-18"
54864174,1915,"607/5976/14-к","2014-04-18"
54864182,1915,"607/6106/14-к","2014-04-22"
54864184,1915,"607/6082/14-к","2014-04-22"
54864189,1915,"607/6115/14-к","2014-04-22"
54864190,1915,"607/6114/14-к","2014-04-22"
54864191,1915,"607/6080/14-к","2014-04-22"
54864282,2208,"676/25/16-к","2016-01-06"
54864538,1915,"607/5824/14-к","2014-04-18"
54864541,1915,"607/6081/14-к","2014-04-22"
54864602,1607,"530/780/15-к","2015-05-22"
54864603,1607,"530/787/15-к","2015-05-22"
54864809,2604,"755/17657/15-к","2015-09-22"
54864836,2604,"755/15712/15-к","2015-11-17"
54864855,2604,"755/1712/15-к","2015-01-23"
54864858,2604,"755/2046/15-к","2015-01-27"
54864863,2604,"755/2313/15-к","2015-01-29"
54864874,2604,"755/2581/15-к","2015-02-02"
54864875,2604,"755/2577/15-к","2015-02-02"
54864877,2604,"755/2652/15-к","2015-02-02"
54864878,2604,"755/2627/15-к","2015-02-02"
54864879,2604,"755/2618/15-к","2015-02-02"
54864890,2604,"755/11801/15-к","2015-06-16"
54864891,2604,"755/11801/15-к","2015-06-16"
54865719,431,"187/7/16-к","2016-01-06"
54865720,431,"187/5/16-к","2016-01-06"
54865727,431,"187/6/16-к","2016-01-06"
54866679,1111,"405/8740/15-к","2016-01-06"
54866801,1224,"425/4626/15-к","2016-01-04"
54866809,1224,"425/4623/15-к","2016-01-04"
54866842,1224,"425/4624/15-к","2016-01-04"
54867023,2018,"640/21583/15-к","2016-01-11"
54867173,2403,"715/4/16-к","2016-01-05"
54867463,1510,"500/42/16-к","2016-01-11"
54867481,1510,"500/46/16-к","2016-01-11"
54867482,1510,"500/44/16-к","2016-01-11"
54867483,1510,"500/43/16-к","2016-01-11"
54867484,1510,"500/47/16-к","2016-01-11"
54867485,1510,"500/45/16-к","2016-01-11"
54867493,2113,"658/4634/13-к","2013-10-14"
54867494,2113,"658/4638/13-к","2013-10-16"
54867495,2113,"658/4635/13-к","2013-10-16"
54867496,2113,"658/4637/13-к","2013-10-16"
54867497,2113,"658/4639/13-к","2013-10-16"
54867498,2113,"658/4632/13-к","2013-10-16"
54867499,2113,"658/4630/13-к","2013-10-16"
54867500,2113,"658/4629/13-к","2013-10-16"
54867501,2113,"658/4627/13-к","2013-10-16"
54867502,2113,"658/4648/13-к","2013-10-16"
54867503,2113,"658/4628/13-к","2013-10-16"
54867504,2113,"658/4640/13-к","2013-10-16"
54867505,2113,"658/4644/13-к","2013-10-16"
54867507,2113,"658/4641/13-к","2013-10-16"
54867509,2113,"658/4625/13-к","2013-10-16"
54867510,2113,"658/4636/13-к","2013-10-16"
54867511,2113,"658/4631/13-к","2013-10-16"
54867512,2113,"658/4633/13-к","2013-10-16"
54867524,2113,"658/5602/13-к","2013-12-16"
54867525,2113,"658/5595/13-к","2013-12-18"
54867527,2113,"658/5601/13-к","2013-12-18"
54867533,2113,"658/5600/13-к","2013-12-18"
54867537,2113,"658/5712/13-к","2013-12-20"
54867538,2113,"658/5714/13-к","2013-12-20"
54867552,2113,"658/1852/14-к","2014-04-25"
54867553,2113,"658/1850/14-к","2014-04-25"
54867555,2113,"658/1829/14-к","2014-04-29"
54867557,2113,"658/1827/14-к","2014-04-29"
54867562,2113,"658/1870/14-к","2014-04-30"
54867563,2113,"658/1851/14-к","2014-04-25"
54867564,2113,"658/1868/14-к","2014-04-30"
54867566,2113,"658/1869/14-к","2014-04-30"
54867568,2113,"658/1859/14-к","2014-04-30"
54867573,2113,"658/2010/14-к","2014-05-12"
54867577,2113,"658/1861/14-к","2014-04-30"
54867578,2113,"658/1864/14-к","2014-04-30"
54867579,2113,"658/2009/14-к","2014-05-12"
54867580,2113,"658/3002/14-к","2014-07-08"
54867581,2113,"658/3000/14-к","2014-07-08"
54867597,2113,"658/3485/14-к","2014-08-12"
54867599,2113,"658/3482/14-к","2014-08-12"
54867600,2113,"658/3484/14-к","2014-08-12"
54867603,2113,"658/3127/14-к","2014-08-13"
54867605,2113,"658/3128/14-к","2014-08-13"
54868060,232,"127/28504/15-к","2015-12-28"
54868068,232,"127/28627/15-к","2016-01-05"
54868070,232,"127/28610/15-к","2015-12-29"
54868075,232,"127/28644/15-к","2016-01-04"
54868083,232,"127/28639/15-к","2016-01-04"
54869256,1519,"521/20838/15-к","2016-01-11"
54869269,1519,"521/20837/15-к","2016-01-11"
54869300,1519,"521/20832/15-к","2016-01-11"
54869564,1806,"592/149/16-к","2016-01-11"
54869573,1806,"592/153/16-к","2016-01-11"
54869689,1813,"583/58/16-к","2016-01-11"
54869844,2113,"658/4646/13-к","2013-10-16"
54869860,2113,"658/4626/13-к","2011-10-16"
54869868,2113,"658/4643/13-к","2013-10-16"
54869892,2113,"658/4952/13-к","2013-11-05"
54869896,2113,"658/4953/13-к","2013-11-05"
54869913,2113,"658/4987/13-к","2013-11-05"
54869929,2113,"658/4956/13-к","2013-11-15"
54869932,2113,"658/4957/13-к","2013-11-05"
54869939,2113,"658/4958/13-к","2013-11-05"
54870045,2113,"658/3007/14-к","2014-07-08"
54870372,2502,"729/1245/14","2014-10-21"
54870387,2502,"729/1214/14","2014-10-15"
54870401,2502,"729/845/15-к","2015-07-28"
54870410,2502,"729/1214/14","2014-10-19"
54870421,2502,"729/844/15-к","2015-07-28"
54870541,2506,"750/12859/15-к","2016-01-11"
54870542,2506,"750/12861/15-к","2016-01-11"
54870554,2506,"750/12863/15-к","2016-01-11"
54870935,1224,"425/4625/15-к","2016-01-04"
54874503,519,"263/75/16-к","2016-01-11"
54874515,528,"234/47/16-к","2016-01-05"
54874704,704,"300/26/16-к","2016-01-11"
54874958,1304,"461/19/16-к","2016-01-05"
54874970,1304,"461/19/16-к","2016-01-05"
54875151,1304,"461/19/16-к","2016-01-05"
54875365,1327,"459/916/15-к","2015-03-13"
54876078,2506,"750/31/16-к","2016-01-11"
54876086,2506,"750/22/16-к","2016-01-11"
54876106,2506,"750/30/16-к","2016-01-11"
54876176,2506,"750/34/16-к","2016-01-11"
54876177,2506,"750/21/16-к","2016-01-11"
54877171,915,"352/697/14-к","2014-03-25"
54877338,915,"352/775/14-к","2014-04-03"
54877403,915,"352/625/14-к","2014-03-17"
54877545,915,"352/773/14-к","2014-04-03"
54877615,915,"352/774/14-к","2014-04-03"
54877824,1212,"414/376/15-к","2015-02-27"
54877881,1212,"414/629/15-к","2015-04-06"
54878067,1212,"414/519/15-к","2015-03-23"
54879334,915,"352/617/14-к","2014-03-17"
54879428,1212,"414/510/15-к","2015-03-20"
54879814,519,"263/76/16-к","2016-01-11"
54880160,2506,"750/32/16-к","2016-01-11"
54882819,413,"212/1932/14-к","2014-03-04"
54882929,422,"205/82/16-к","2016-01-11"
54882945,422,"205/82/16-к","2016-01-11"
54883339,422,"205/82/16-к","2016-01-11"
54884054,610,"279/10/16-к","2016-01-11"
54884241,603,"274/81/16-к","2016-01-12"
54884788,808,"331/86/16-к","2016-01-12"
54884792,808,"331/87/16-к","2016-01-12"
54884796,808,"331/89/16-к","2016-01-12"
54886023,232,"127/28470/15-к","2015-12-28"
54887280,528,"234/44/16-к","2016-01-11"
54887354,528,"234/42/16-к","2016-01-11"
54888803,907,"344/143/16-к","2016-01-12"
54888839,907,"344/139/16-к","2016-01-12"
54888903,910,"347/19/16","2016-01-12"
54889031,915,"352/1103/14-к","2014-05-15"
54889261,915,"352/1105/14-к","2014-05-15"
54889433,915,"352/1285/14-к","2014-06-12"
54890161,1107,"389/4026/15-к","2016-01-11"
54890203,1109,"404/124/16-к","2016-01-12"
54890481,1111,"405/35/16-к","2016-01-11"
54890989,1602,"525/29/16-к","2016-01-11"
54890999,1602,"525/24/16-к","2016-01-11"
54891082,1602,"525/26/16-к","2016-01-11"
54891204,1602,"525/23/16-к","2016-01-11"
54891354,1622,"554/13346/15-к","2015-10-26"
54891523,1622,"554/13346/15-к","2015-10-26"
54892235,1302,"439/6/16-к","2016-01-06"
54892416,1310,"445/65/16-к","2016-01-11"
54892446,1311,"446/26/16-к","2016-01-12"
54892457,1310,"445/69/16-к","2016-01-11"
54892464,1312,"463/5077/15-к","2015-10-05"
54892477,1309,"462/8760/15-к","2015-12-28"
54892498,1312,"463/5077/15-к","2015-10-05"
54892499,1312,"463/6140/15-к","2015-12-11"
54892513,1310,"445/62/16-к","2016-01-11"
54892537,1310,"445/64/16-к","2016-01-11"
54892543,1310,"445/68/16-к","2016-01-11"
54892545,1312,"463/4995/15-к","2015-09-30"
54892558,1312,"463/6408/15-к","2015-12-25"
54892561,1312,"463/6417/15-к","2015-12-25"
54892572,1312,"463/6474/15-к","2015-12-31"
54892574,1312,"463/6481/15-к","2015-12-31"
54892575,1312,"463/5406/15-к","2015-10-23"
54892577,1312,"463/5077/15-к","2015-10-05"
54892585,1309,"462/8757/15-к","2015-12-28"
54892593,1312,"463/6128/15-к","2015-12-11"
54892612,1313,"447/3031/15-к","2015-12-25"
54892613,1312,"463/6204/15-к","2015-12-14"
54892614,1312,"463/6136/15-к","2015-12-11"
54892624,1312,"463/6450/15-к","2015-12-29"
54892650,1310,"445/63/16-к","2016-01-11"
54892675,1311,"446/25/16-к","2016-01-11"
54892787,1312,"463/6130/15-к","2015-12-11"
54892827,1312,"463/6202/15-к","2015-12-14"
54892927,1327,"459/6/16-к","2016-01-04"
54892940,1327,"459/91/16-к","2016-01-11"
54892948,1327,"459/4161/15-к","2015-12-30"
54892958,1327,"459/71/16-к","2016-01-11"
54893255,1327,"459/73/16-к","2016-01-11"
54893257,1327,"459/4160/15-к","2015-12-30"
54894142,1423,"490/10179/15-к","2015-10-21"
54894148,1423,"490/10276/15-к","2015-10-23"
54894150,1423,"490/10276/15-к","2015-10-23"
54894151,1423,"490/10276/15-к","2015-10-23"
54894229,1423,"490/10179/15-к","2015-10-21"
54894714,1423,"490/10179/15-к","2015-10-21"
54896406,2011,"638/12/16-к","2016-01-11"
54896799,2011,"638/9/16-к","2016-01-11"
54896801,2011,"638/11/16-к","2016-01-11"
54897181,1510,"500/63/16-к","2016-01-12"
54897214,1510,"500/65/16-к","2016-01-12"
54897238,1510,"500/64/16-к","2016-01-12"
54897622,1529,"515/47/16-к","2016-01-12"
54897630,1529,"515/47/16-к","2016-01-12"
54897636,1529,"515/47/16-к","2016-01-12"
54897643,1529,"515/47/16-к","2016-01-12"
54897697,2034,"635/20/16-к","2016-01-11"
54898030,2034,"635/21/16-к","2016-01-11"
54898186,2314,"711/11003/15-к","2015-12-11"
54898429,2314,"711/11001/15-к","2015-12-14"
54898469,2314,"711/11002/15-к","2015-12-11"
54899868,1512,"520/136/16-к","2016-01-12"
54899870,1512,"520/121/16-к","2016-01-12"
54899886,1512,"520/135/16-к","2016-01-12"
54900024,1519,"521/20836/15-к","2016-01-12"
54900786,1806,"592/151/16-к","2016-01-11"
54901035,1813,"583/98/16-к","2016-01-12"
54901045,1813,"583/100/16-к","2016-01-12"
54901299,1915,"607/18319/15-к","2015-12-04"
54901302,1915,"607/18319/15-к","2015-12-04"
54901304,1915,"607/18327/15-к","2015-12-04"
54901305,1915,"607/18319/15-к","2015-12-04"
54901306,1915,"607/18327/15-к","2015-12-04"
54901310,1915,"607/18607/15-к","2015-12-09"
54901312,1915,"607/18327/15-к","2015-12-04"
54901315,1915,"607/18607/15-к","2015-12-09"
54901332,1915,"607/18712/15-к","2015-12-14"
54901334,1915,"607/18724/15-к","2015-12-14"
54901335,1915,"607/18724/15-к","2015-12-14"
54901336,1915,"607/18712/15-к","2015-12-14"
54901339,1915,"607/18712/15-к","2015-12-14"
54901341,1915,"607/18724/15-к","2015-12-14"
54901345,1915,"607/18779/15-к","2015-12-21"
54901347,1915,"607/18787/15-к","2015-12-21"
54901349,1915,"607/18779/15-к","2015-12-21"
54901352,1915,"607/18853/15-к","2015-12-21"
54901354,1915,"607/18787/15-к","2015-12-21"
54901356,1915,"607/18779/15-к","2015-12-21"
54901358,1915,"607/18856/15-к","2015-12-21"
54901360,1915,"607/18856/15-к","2015-12-21"
54901362,1915,"607/18787/15-к","2015-12-21"
54901363,1915,"607/18872/15-к","2015-12-21"
54901364,1915,"607/18867/15-к","2015-12-21"
54901365,1915,"607/18856/15-к","2015-12-21"
54901367,1915,"607/18867/15-к","2015-12-21"
54901368,1915,"607/18853/15-к","2015-12-21"
54901370,1915,"607/18872/15-к","2015-12-21"
54901372,1915,"607/18867/15-к","2015-12-21"
54901373,1915,"607/18872/15-к","2015-12-21"
54901376,1915,"607/18871/15-к","2015-12-21"
54901380,1915,"607/18932/15-к","2015-12-22"
54901381,1915,"607/18932/15-к","2015-12-22"
54901386,1915,"607/18938/15-к","2015-12-22"
54901388,1915,"607/18932/15-к","2015-12-22"
54901390,1915,"607/18932/15-к","2015-12-22"
54901391,1915,"607/18932/15-к","2015-12-22"
54901392,1915,"607/19145/15-к","2015-12-23"
54901395,1915,"607/18938/15-к","2015-12-22"
54901396,1915,"607/18932/15-к","2015-12-22"
54901400,1915,"607/19145/15-к","2015-12-23"
54901401,1915,"607/18938/15-к","2015-12-22"
54901408,1915,"607/19145/15-к","2015-12-23"
54901487,1915,"607/76/16-к","2016-01-11"
54901491,1915,"607/58/16-к","2016-01-11"
54901494,1915,"607/58/16-к","2016-01-11"
54901498,1915,"607/58/16-к","2016-01-11"
54901499,1915,"607/76/16-к","2016-01-11"
54901503,1915,"607/18978/15-к","2016-01-11"
54901504,1915,"607/18978/15-к","2016-01-11"
54901506,1915,"607/76/16-к","2016-01-11"
54901511,1915,"607/18978/15-к","2016-01-11"
54902460,2208,"676/6929/15-к","2015-11-27"
54902550,2208,"676/7620/15-к","2015-12-24"
54903621,801,"310/11439/15-к","2016-01-11"
54904661,405,"172/429/15-к","2015-04-28"
54904724,422,"205/8835/15-к","2015-12-18"
54904783,301,"154/419/15-к","2015-02-06"
54904785,301,"154/470/15-к","2015-02-10"
54904793,301,"154/469/15-к","2015-02-10"
54904815,301,"154/411/15-к","2015-02-05"
54904816,301,"154/932/15-к","2015-03-19"
54904818,301,"154/931/15-к","2015-03-19"
54904835,301,"154/412/15-к","2015-02-05"
54905727,414,"176/62/15-к","2015-01-26"
54905740,414,"176/136/15-к","2015-02-25"
54905755,414,"176/452/15-к","2015-03-18"
54905816,414,"176/139/15-к","2015-02-25"
54905831,414,"176/138/15-к","2015-02-25"
54906125,427,"183/7508/15","2015-12-08"
54906139,427,"183/7508/15","2015-12-08"
54906355,435,"214/8375/15-к","2015-12-04"
54906656,1007,"361/8996/15-к","2015-12-31"
54906662,1007,"361/8996/15-к","2015-12-31"
54906663,1007,"361/8996/15-к","2015-12-31"
54906998,611,"280/1806/15-к","2015-12-10"
54909446,1017,"371/2049/15-к","2015-12-30"
54910195,1317,"451/1689/15-к","2015-12-25"
54910213,1317,"451/1689/15-к","2015-12-25"
54910887,1622,"554/14577/15-к","2015-12-14"
54910922,1522,"522/24597/15-к","2015-12-08"
54910927,1522,"522/24597/15-к","2015-12-08"
54910942,1522,"522/24597/15-к","2015-12-08"
54910948,1522,"522/24935/15-к","2015-12-15"
54910954,1522,"522/24935/15-к","2015-12-15"
54911143,2018,"640/20654/15-к","2015-12-16"
54911153,2018,"640/20654/15-к","2015-12-16"
54913375,2018,"640/21374/15-к","2015-12-29"
54913453,2018,"640/21583/15-к","2015-12-28"
54913621,2020,"641/12205/15-к","2015-12-29"
54914185,2035,"646/15321/15-к","2015-12-18"
54914312,2035,"646/15321/15-к","2015-12-18"
54914339,2035,"646/15321/15-к","2015-12-18"
54914696,1529,"515/2194/15-к","2015-12-14"
54914699,1529,"515/2194/15-к","2015-12-14"
54914700,1529,"515/2194/15-к","2015-12-14"
54914701,1529,"515/2194/15-к","2015-12-14"
54914702,1529,"515/2228/15-к","2015-12-18"
54914706,1529,"515/2228/15-к","2015-12-18"
54914709,1529,"515/2214/15-к","2015-12-18"
54914710,1529,"515/2214/15-к","2015-12-18"
54914711,1529,"515/2214/15-к","2015-12-18"
54914712,1529,"515/2214/15-к","2015-12-18"
54914713,1529,"515/2214/15-к","2015-12-18"
54914817,1805,"591/7818/15-к","2015-12-17"
54917801,2604,"755/22052/15-к","2015-12-11"
54918125,2604,"755/50/16-к","2015-01-06"
54918248,2605,"756/16527/15-к","2016-01-05"
54918550,2606,"757/48288/15-к","2015-12-28"
54918553,2606,"757/48292/15-к","2015-12-28"
54918659,2606,"757/1093/16-к","2016-01-12"
54918673,2606,"757/1092/16-к","2016-01-12"
54918776,2606,"757/48295/15-к","2015-12-28"
54919856,2211,"679/2221/15-к","2015-12-01"
54919879,2211,"679/2221/15-к","2015-12-01"
54920496,2506,"750/119/16-к","2016-01-12"
54920517,2506,"750/120/16-к","2016-01-12"
54920523,2506,"750/27/16-к","2016-01-12"
54920528,2506,"750/12890/15-к","2016-01-12"
54920534,2506,"750/118/16-к","2016-01-12"
54920549,2506,"750/12869/15-к","2016-01-12"
54920575,2506,"750/29/16-к","2016-01-12"
54920584,2506,"750/80/16-к","2016-01-12"
54920588,2506,"750/12868/15-к","2016-01-12"
54920601,2506,"750/109/16-к","2016-01-12"
54920610,2506,"750/114/16-к","2016-01-12"
54920618,2506,"750/78/16-к","2016-01-12"
54920703,2506,"750/108/16-к","2016-01-12"
54920710,2506,"750/110/16-к","2016-01-12"
54920714,2506,"750/113/16-к","2016-01-12"
54920757,2506,"750/33/16-к","2016-01-12"
54920788,2506,"750/111/16-к","2016-01-12"
54925584,616,"285/990/15-к","2015-03-16"
54925658,616,"285/989/15-к","2015-03-16"
54925662,616,"285/1073/15-к","2015-03-20"
54926106,616,"285/952/15-к","2015-03-12"
54926116,616,"285/1074/15-к","2015-03-20"
54926341,1001,"355/41/16-к","2016-01-13"
54927009,1609,"552/59/16-к","2016-01-12"
54927422,1609,"552/85/16-к","2016-01-12"
54927752,1704,"558/4/16-к","2016-01-13"
54928545,2606,"757/40987/15-к","2015-11-03"
54928548,2606,"757/40991/15-к","2015-11-03"
54928760,2606,"757/632/13- к","2013-01-04"
54928774,2606,"757/623/13- к","2013-01-04"
54928775,2606,"757/622/13- к","2013-01-04"
54928783,2606,"757/624/13- к","2013-01-04"
54928884,2606,"757/5853/13-к","2013-03-19"
54928893,2606,"757/5856/13-к","2013-03-19"
54929636,2606,"757/34867/14-к","2014-11-25"
54929638,2606,"757/34883/14-к","2014-11-25"
54929640,2606,"757/34880/14-к","2014-11-25"
54929642,2606,"757/34863/14-к","2014-11-25"
54929646,2606,"757/34884/14-к","2014-11-25"
54929734,2606,"757/37051/14-к","2014-12-11"
54929735,2606,"757/37087/14-к","2014-12-11"
54929745,2606,"757/37047/14-к","2014-12-11"
54929766,2606,"757/37658/14-к","2014-12-17"
54929768,2606,"757/37655/14-к","2014-12-17"
54929793,2606,"757/37778/14-к","2014-12-17"
54929798,2606,"757/37782/14-к","2014-12-17"
54930186,2606,"757/40993/15-к","2015-11-03"
54930268,2606,"757/5860/13-к","2013-03-19"
54930458,2606,"757/34881/14-к","2014-11-25"
54930466,2606,"757/35633/14-к","2014-12-01"
54930490,2606,"757/37637/14-к","2014-12-17"
54930495,2606,"757/37751/14-к","2014-12-17"
54930544,2609,"760/243/16-к","2016-01-11"
54930590,818,"335/6351/15-к","2015-07-07"
54930591,818,"335/6350/15-к","2015-07-07"
54930600,818,"335/13495/15-к","2016-01-06"
54930606,818,"335/6353/15-к","2015-07-07"
54930609,818,"335/13496/15-к","2016-01-06"
54930635,818,"335/6349/15-к","2015-07-07"
54930638,818,"335/13494/15-к","2016-01-06"
54931417,519,"263/225/16-к","2016-01-13"
54932068,538,"265/119/16-к","2016-01-12"
